firm_id int, firm_name varchar(100), firm_url varchar(300), site_status int, ceo_name varchar(50), settling_day date, exective_name1 varchar(50), exective_name2 varchar(50), exective_name3 varchar(50), exective_name4 varchar(50), exective_name5 varchar(50), exective_name6 varchar(50), exective_name7 varchar(50), exective_name8 varchar(50), exective_name9 varchar(50), exective_name10 varchar(50), exective_name11 varchar(50), exective_name12 varchar(50), exective_name13 varchar(50), exective_name14 varchar(50), exective_name15 varchar(50), ir_url varchar(300), ceo_face_pic_url varchar(300), done int
3421,稲葉製作所,,,,,,,,,,,,,,,,,,,,,,1
3423,エスイー,,,,,,,,,,,,,,,,,,,,,,1
3424,ミヤコ,,,,,,,,,,,,,,,,,,,,,,1
3426,アトムリビンテック,,,,,,,,,,,,,,,,,,,,,,1
3431,宮地エンジニアリンググループ,,,,,,,,,,,,,,,,,,,,,,1
3433,トーカロ,,,,,,,,,,,,,,,,,,,,,,1
3434,アルファＣｏ,,,,,,,,,,,,,,,,,,,,,,1
3435,サンコーテクノ,,,,,,,,,,,,,,,,,,,,,,1
3436,ＳＵＭＣＯ,,,,,,,,,,,,,,,,,,,,,,1
3437,特殊電極,,,,,,,,,,,,,,,,,,,,,,1
3439,三ツ知,,,,,,,,,,,,,,,,,,,,,,1
3440,日創プロニティ,,,,,,,,,,,,,,,,,,,,,,1
3441,山王,,,,,,,,,,,,,,,,,,,,,,1
3443,川田テクノロジーズ,,,,,,,,,,,,,,,,,,,,,,1
3444,菊池製作所,,,,,,,,,,,,,,,,,,,,,,1
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,,,,,,,,,,,,,,,,,,,,,,1
3446,ジェイテックコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3447,信和,,,,,,,,,,,,,,,,,,,,,,1
3451,トーセイ・リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3452,ビーロット,,,,,,,,,,,,,,,,,,,,,,1
3453,ケネディクス商業リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3454,ファーストブラザーズ,,,,,,,,,,,,,,,,,,,,,,1
3455,ヘルスケア＆メディカル投資法人,,,,,,,,,,,,,,,,,,,,,,1
3456,ＴＳＯＮ,,,,,,,,,,,,,,,,,,,,,,1
3457,ハウスドゥ,,,,,,,,,,,,,,,,,,,,,,1
3458,シーアールイー,,,,,,,,,,,,,,,,,,,,,,1
3459,サムティ・レジデンシャル投資法人,,,,,,,,,,,,,,,,,,,,,,1
3461,パルマ,,,,,,,,,,,,,,,,,,,,,,1
3462,野村不動産マスターファンド投資法人,,,,,,,,,,,,,,,,,,,,,,1
3463,いちごホテルリート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3464,プロパティエージェント,,,,,,,,,,,,,,,,,,,,,,1
3465,ケイアイスター不動産,,,,,,,,,,,,,,,,,,,,,,1
3466,ラサールロジポート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3467,アグレ都市デザイン,,,,,,,,,,,,,,,,,,,,,,1
3468,スターアジア不動産投資法人,,,,,,,,,,,,,,,,,,,,,,1
3469,デュアルタップ,,,,,,,,,,,,,,,,,,,,,,1
3470,マリモ地方創生リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3471,三井不動産ロジスティクスパーク投資法人,,,,,,,,,,,,,,,,,,,,,,1
3472,大江戸温泉リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3473,さくら総合リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3474,Ｇ－ＦＡＣＴＯＲＹ,,,,,,,,,,,,,,,,,,,,,,1
3475,グッドコムアセット,,,,,,,,,,,,,,,,,,,,,,1
3476,投資法人みらい,,,,,,,,,,,,,,,,,,,,,,1
3477,フォーライフ,,,,,,,,,,,,,,,,,,,,,,1
3478,森トラスト・ホテルリート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3479,ティーケーピー,,,,,,,,,,,,,,,,,,,,,,1
3480,ジェイ・エス・ビー,,,,,,,,,,,,,,,,,,,,,,1
3481,三菱地所物流リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3482,ロードスターキャピタル,,,,,,,,,,,,,,,,,,,,,,1
3483,翔栄,,,,,,,,,,,,,,,,,,,,,,1
3484,テンポイノベーション,,,,,,,,,,,,,,,,,,,,,,1
3486,グローバル・リンク・マネジメント,,,,,,,,,,,,,,,,,,,,,,1
3487,ＣＲＥロジスティクスファンド投資法人,,,,,,,,,,,,,,,,,,,,,,1
3488,ザイマックス・リート投資法人,,,,,,,,,,,,,,,,,,,,,,1
3489,フェイスネットワーク,,,,,,,,,,,,,,,,,,,,,,1
3490,アズ企画設計,,,,,,,,,,,,,,,,,,,,,,1
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,,,,,,,,,,,,,,,,,,,,,,1
3492,タカラレーベン不動産投資法人,,,,,,,,,,,,,,,,,,,,,,1
3493,伊藤忠アドバンス・ロジスティクス投資法人,,,,,,,,,,,,,,,,,,,,,,1
3494,マリオン,,,,,,,,,,,,,,,,,,,,,,1
3495,香陵住販,,,,,,,,,,,,,,,,,,,,,,1
3496,アズーム,,,,,,,,,,,,,,,,,,,,,,1
3497,リーガル不動産,,,,,,,,,,,,,,,,,,,,,,1
3498,霞ヶ関キャピタル,,,,,,,,,,,,,,,,,,,,,,1
3501,住江織物,,,,,,,,,,,,,,,,,,,,,,1
3512,日本フエルト,,,,,,,,,,,,,,,,,,,,,,1
3513,イチカワ,,,,,,,,,,,,,,,,,,,,,,1
3515,フジコー,,,,,,,,,,,,,,,,,,,,,,1
3521,エコナックホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3524,日東製網,,,,,,,,,,,,,,,,,,,,,,1
3526,芦森工業,,,,,,,,,,,,,,,,,,,,,,1
3528,プロスペクト,,,,,,,,,,,,,,,,,,,,,,1
3529,アツギ,,,,,,,,,,,,,,,,,,,,,,1
3536,アクサスホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3537,昭栄薬品,,,,,,,,,,,,,,,,,,,,,,1
3538,ウイルプラスホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3539,ジャパンミート,,,,,,,,,,,,,,,,,,,,,,1
3540,歯愛メディカル,,,,,,,,,,,,,,,,,,,,,,1
3541,農業総合研究所,,,,,,,,,,,,,,,,,,,,,,1
3542,ベガコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3543,コメダホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3544,サツドラホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3545,デファクトスタンダード,,,,,,,,,,,,,,,,,,,,,,1
3546,アレンザホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3547,串カツ田中ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3548,バロックジャパンリミテッド,,,,,,,,,,,,,,,,,,,,,,1
3549,クスリのアオキホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3550,スタジオアタオ,,,,,,,,,,,,,,,,,,,,,,1
3551,ダイニック,,,,,,,,,,,,,,,,,,,,,,1
3553,共和レザー,,,,,,,,,,,,,,,,,,,,,,1
3556,リネットジャパングループ,,,,,,,,,,,,,,,,,,,,,,1
3557,ユナイテッド＆コレクティブ,,,,,,,,,,,,,,,,,,,,,,1
3558,ロコンド,,,,,,,,,,,,,,,,,,,,,,1
3559,ピーバンドットコム,,,,,,,,,,,,,,,,,,,,,,1
3560,ほぼ日,,,,,,,,,,,,,,,,,,,,,,1
3561,力の源ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3562,Ｎｏ．１,,,,,,,,,,,,,,,,,,,,,,1
3563,スシローグローバルホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3564,ＬＩＸＩＬビバ,,,,,,,,,,,,,,,,,,,,,,1
3565,アセンテック,,,,,,,,,,,,,,,,,,,,,,1
3566,ユニフォームネクスト,,,,,,,,,,,,,,,,,,,,,,1
3569,セーレン,,,,,,,,,,,,,,,,,,,,,,1
3571,ソトー,,,,,,,,,,,,,,,,,,,,,,1
3577,東海染工,,,,,,,,,,,,,,,,,,,,,,1
3578,倉庫精練,,,,,,,,,,,,,,,,,,,,,,1
3580,小松マテーレ,,,,,,,,,,,,,,,,,,,,,,1
3583,オーベクス,,,,,,,,,,,,,,,,,,,,,,1
3591,ワコールホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3593,ホギメディカル,,,,,,,,,,,,,,,,,,,,,,1
3597,自重堂,,,,,,,,,,,,,,,,,,,,,,1
3598,山喜,,,,,,,,,,,,,,,,,,,,,,1
3600,フジックス,,,,,,,,,,,,,,,,,,,,,,1
3604,川本産業,,,,,,,,,,,,,,,,,,,,,,1
3606,レナウン,,,,,,,,,,,,,,,,,,,,,,1
3607,クラウディアホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3608,ＴＳＩホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3611,マツオカコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3612,ワールド,,,,,,,,,,,,,,,,,,,,,,1
3622,ネットイヤーグループ,,,,,,,,,,,,,,,,,,,,,,1
3623,ビリングシステム,,,,,,,,,,,,,,,,,,,,,,1
3624,アクセルマーク,,,,,,,,,,,,,,,,,,,,,,1
3625,テックファームホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3626,ＴＩＳ,,,,,,,,,,,,,,,,,,,,,,1
3627,ネオス,,,,,,,,,,,,,,,,,,,,,,1
3628,データホライゾン,,,,,,,,,,,,,,,,,,,,,,1
3630,電算システム,,,,,,,,,,,,,,,,,,,,,,1
3632,グリー,,,,,,,,,,,,,,,,,,,,,,1
3633,ＧＭＯペパボ,,,,,,,,,,,,,,,,,,,,,,1
3634,ソケッツ,,,,,,,,,,,,,,,,,,,,,,1
3635,コーエーテクモホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3636,三菱総合研究所,,,,,,,,,,,,,,,,,,,,,,1
3639,ボルテージ,,,,,,,,,,,,,,,,,,,,,,1
3640,電算,,,,,,,,,,,,,,,,,,,,,,1
3641,パピレス,,,,,,,,,,,,,,,,,,,,,,1
3645,メディカルネット,,,,,,,,,,,,,,,,,,,,,,1
3646,駅探,,,,,,,,,,,,,,,,,,,,,,1
3647,ジー・スリーホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3648,ＡＧＳ,,,,,,,,,,,,,,,,,,,,,,1
3649,ファインデックス,,,,,,,,,,,,,,,,,,,,,,1
3652,ディジタルメディアプロフェッショナル,,,,,,,,,,,,,,,,,,,,,,1
3653,モルフォ,,,,,,,,,,,,,,,,,,,,,,1
3655,ブレインパッド,,,,,,,,,,,,,,,,,,,,,,1
3656,ＫＬａｂ,,,,,,,,,,,,,,,,,,,,,,1
3657,ポールトゥウィン・ピットクルーホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3658,イーブックイニシアティブジャパン,,,,,,,,,,,,,,,,,,,,,,1
3659,ネクソン,,,,,,,,,,,,,,,,,,,,,,1
3660,アイスタイル,,,,,,,,,,,,,,,,,,,,,,1
3661,エムアップ,,,,,,,,,,,,,,,,,,,,,,1
3662,エイチーム,,,,,,,,,,,,,,,,,,,,,,1
3663,アートスパークホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3664,モブキャストホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3665,エニグモ,,,,,,,,,,,,,,,,,,,,,,1
3666,テクノスジャパン,,,,,,,,,,,,,,,,,,,,,,1
3667,ｅｎｉｓｈ,,,,,,,,,,,,,,,,,,,,,,1
3668,コロプラ,,,,,,,,,,,,,,,,,,,,,,1
3670,協立情報通信,,,,,,,,,,,,,,,,,,,,,,1
3671,ソフトマックス,,,,,,,,,,,,,,,,,,,,,,1
3672,オルトプラス,,,,,,,,,,,,,,,,,,,,,,1
3673,ブロードリーフ,,,,,,,,,,,,,,,,,,,,,,1
3674,オークファン,,,,,,,,,,,,,,,,,,,,,,1
3675,クロス・マーケティンググループ,,,,,,,,,,,,,,,,,,,,,,1
3676,デジタルハーツホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3677,システム情報,,,,,,,,,,,,,,,,,,,,,,1
3678,メディアドゥホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3679,じげん,,,,,,,,,,,,,,,,,,,,,,1
3680,ホットリンク,,,,,,,,,,,,,,,,,,,,,,1
3681,ブイキューブ,,,,,,,,,,,,,,,,,,,,,,1
3682,エンカレッジ・テクノロジ,,,,,,,,,,,,,,,,,,,,,,1
3683,サイバーリンクス,,,,,,,,,,,,,,,,,,,,,,1
3686,ディー・エル・イー,,,,,,,,,,,,,,,,,,,,,,1
3687,フィックスターズ,,,,,,,,,,,,,,,,,,,,,,1
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,,,,,,,,,,,,,,,,,,,,,,1
3689,イグニス,,,,,,,,,,,,,,,,,,,,,,1
3690,ロックオン,,,,,,,,,,,,,,,,,,,,,,1
3691,リアルワールド,,,,,,,,,,,,,,,,,,,,,,1
3692,ＦＦＲＩ,,,,,,,,,,,,,,,,,,,,,,1
3693,イー・カムトゥルー,,,,,,,,,,,,,,,,,,,,,,1
3694,オプティム,,,,,,,,,,,,,,,,,,,,,,1
3695,ＧＭＯリサーチ,,,,,,,,,,,,,,,,,,,,,,1
3696,セレス,,,,,,,,,,,,,,,,,,,,,,1
3697,ＳＨＩＦＴ,,,,,,,,,,,,,,,,,,,,,,1
3698,ＣＲＩ・ミドルウェア,,,,,,,,,,,,,,,,,,,,,,1
3708,特種東海製紙,,,,,,,,,,,,,,,,,,,,,,1
3710,ジョルダン,,,,,,,,,,,,,,,,,,,,,,1
3711,創通,,,,,,,,,,,,,,,,,,,,,,1
3712,情報企画,,,,,,,,,,,,,,,,,,,,,,1
3719,ジェクシード,,,,,,,,,,,,,,,,,,,,,,1
3723,日本ファルコム,,,,,,,,,,,,,,,,,,,,,,1
3726,フォーシーズホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3727,アプリックス,,,,,,,,,,,,,,,,,,,,,,1
3733,ソフトウェア・サービス,,,,,,,,,,,,,,,,,,,,,,1
3738,ティーガイア,,,,,,,,,,,,,,,,,,,,,,1
3741,セック,,,,,,,,,,,,,,,,,,,,,,1
3744,サイオス,,,,,,,,,,,,,,,,,,,,,,1
3747,インタートレード,,,,,,,,,,,,,,,,,,,,,,1
3750,ＦＲＡＣＴＡＬＥ,,,,,,,,,,,,,,,,,,,,,,1
3751,日本アジアグループ,,,,,,,,,,,,,,,,,,,,,,1
3753,フライトホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3756,豆蔵ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3758,アエリア,,,,,,,,,,,,,,,,,,,,,,1
3760,ケイブ,,,,,,,,,,,,,,,,,,,,,,1
3762,テクマトリックス,,,,,,,,,,,,,,,,,,,,,,1
3763,プロシップ,,,,,,,,,,,,,,,,,,,,,,1
3765,ガンホー・オンライン・エンターテイメント,,,,,,,,,,,,,,,,,,,,,,1
3766,システムズ・デザイン,,,,,,,,,,,,,,,,,,,,,,1
3768,リスクモンスター,,,,,,,,,,,,,,,,,,,,,,1
3769,ＧＭＯペイメントゲートウェイ,,,,,,,,,,,,,,,,,,,,,,1
3770,ザッパラス,,,,,,,,,,,,,,,,,,,,,,1
3771,システムリサーチ,,,,,,,,,,,,,,,,,,,,,,1
3772,ウェルス・マネジメント,,,,,,,,,,,,,,,,,,,,,,1
3773,アドバンスト・メディア,,,,,,,,,,,,,,,,,,,,,,1
3774,インターネットイニシアティブ,,,,,,,,,,,,,,,,,,,,,,1
3776,ブロードバンドタワー,,,,,,,,,,,,,,,,,,,,,,1
3777,ＦＨＴホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3778,さくらインターネット,,,,,,,,,,,,,,,,,,,,,,1
3779,ジェイ・エスコムホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3782,ディー・ディー・エス,,,,,,,,,,,,,,,,,,,,,,1
3784,ヴィンクス,,,,,,,,,,,,,,,,,,,,,,1
3787,テクノマセマティカル,,,,,,,,,,,,,,,,,,,,,,1
3788,ＧＭＯクラウド,,,,,,,,,,,,,,,,,,,,,,1
3791,ＩＧポート,,,,,,,,,,,,,,,,,,,,,,1
3793,ドリコム,,,,,,,,,,,,,,,,,,,,,,1
3796,いい生活,,,,,,,,,,,,,,,,,,,,,,1
3798,ＵＬＳグループ,,,,,,,,,,,,,,,,,,,,,,1
3799,キーウェアソリューションズ,,,,,,,,,,,,,,,,,,,,,,1
3800,ユニリタ,,,,,,,,,,,,,,,,,,,,,,1
3803,イメージ情報開発,,,,,,,,,,,,,,,,,,,,,,1
3804,システム　ディ,,,,,,,,,,,,,,,,,,,,,,1
3807,フィスコ,,,,,,,,,,,,,,,,,,,,,,1
3810,サイバーステップ,,,,,,,,,,,,,,,,,,,,,,1
3814,アルファクス・フード・システム,,,,,,,,,,,,,,,,,,,,,,1
3815,メディア工房,,,,,,,,,,,,,,,,,,,,,,1
3816,大和コンピューター,,,,,,,,,,,,,,,,,,,,,,1
3817,ＳＲＡホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3822,Ｍｉｎｏｒｉソリューションズ,,,,,,,,,,,,,,,,,,,,,,1
3823,アクロディア,,,,,,,,,,,,,,,,,,,,,,1
3825,リミックスポイント,,,,,,,,,,,,,,,,,,,,,,1
3826,システムインテグレータ,,,,,,,,,,,,,,,,,,,,,,1
3834,朝日ネット,,,,,,,,,,,,,,,,,,,,,,1
3835,ｅＢＡＳＥ,,,,,,,,,,,,,,,,,,,,,,1
3836,アバント,,,,,,,,,,,,,,,,,,,,,,1
3837,アドソル日進,,,,,,,,,,,,,,,,,,,,,,1
3839,ＯＤＫソリューションズ,,,,,,,,,,,,,,,,,,,,,,1
3840,パス,,,,,,,,,,,,,,,,,,,,,,1
3841,ジーダット,,,,,,,,,,,,,,,,,,,,,,1
3842,ネクストジェン,,,,,,,,,,,,,,,,,,,,,,1
3843,フリービット,,,,,,,,,,,,,,,,,,,,,,1
3844,コムチュア,,,,,,,,,,,,,,,,,,,,,,1
3845,アイフリークモバイル,,,,,,,,,,,,,,,,,,,,,,1
3847,パシフィックシステム,,,,,,,,,,,,,,,,,,,,,,1
3848,データ・アプリケーション,,,,,,,,,,,,,,,,,,,,,,1
3850,エヌ・ティ・ティ・データ・イントラマート,,,,,,,,,,,,,,,,,,,,,,1
3851,日本一ソフトウェア,,,,,,,,,,,,,,,,,,,,,,1
3852,サイバーコム,,,,,,,,,,,,,,,,,,,,,,1
3853,アステリア,,,,,,,,,,,,,,,,,,,,,,1
3854,アイル,,,,,,,,,,,,,,,,,,,,,,1
3856,Ａｂａｌａｎｃｅ,,,,,,,,,,,,,,,,,,,,,,1
3857,ラック,,,,,,,,,,,,,,,,,,,,,,1
3858,ユビキタスＡＩコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3861,王子ホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3863,日本製紙,,,,,,,,,,,,,,,,,,,,,,1
3864,三菱製紙,,,,,,,,,,,,,,,,,,,,,,1
3865,北越コーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3877,中越パルプ工業,,,,,,,,,,,,,,,,,,,,,,1
3878,巴川製紙所,,,,,,,,,,,,,,,,,,,,,,1
3880,大王製紙,,,,,,,,,,,,,,,,,,,,,,1
3891,ニッポン高度紙工業,,,,,,,,,,,,,,,,,,,,,,1
3892,岡山製紙,,,,,,,,,,,,,,,,,,,,,,1
3895,ハビックス,,,,,,,,,,,,,,,,,,,,,,1
3896,阿波製紙,,,,,,,,,,,,,,,,,,,,,,1
3900,クラウドワークス,,,,,,,,,,,,,,,,,,,,,,1
3901,マークラインズ,,,,,,,,,,,,,,,,,,,,,,1
3902,メディカル・データ・ビジョン,,,,,,,,,,,,,,,,,,,,,,1
3903,ｇｕｍｉ,,,,,,,,,,,,,,,,,,,,,,1
3904,カヤック,,,,,,,,,,,,,,,,,,,,,,1
3905,データセクション,,,,,,,,,,,,,,,,,,,,,,1
3906,ＡＬＢＥＲＴ,,,,,,,,,,,,,,,,,,,,,,1
3907,シリコンスタジオ,,,,,,,,,,,,,,,,,,,,,,1
3908,コラボス,,,,,,,,,,,,,,,,,,,,,,1
3909,ショーケース,,,,,,,,,,,,,,,,,,,,,,1
3910,エムケイシステム,,,,,,,,,,,,,,,,,,,,,,1
3911,Ａｉｍｉｎｇ,,,,,,,,,,,,,,,,,,,,,,1
3912,モバイルファクトリー,,,,,,,,,,,,,,,,,,,,,,1
3913,ｓＭｅｄｉｏ,,,,,,,,,,,,,,,,,,,,,,1
3914,ＪＩＧ－ＳＡＷ,,,,,,,,,,,,,,,,,,,,,,1
3915,テラスカイ,,,,,,,,,,,,,,,,,,,,,,1
3916,デジタル・インフォメーション・テクノロジー,,,,,,,,,,,,,,,,,,,,,,1
3917,アイリッジ,,,,,,,,,,,,,,,,,,,,,,1
3918,ＰＣＩホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3919,パイプドＨＤ,,,,,,,,,,,,,,,,,,,,,,1
3920,アイビーシー,,,,,,,,,,,,,,,,,,,,,,1
3921,ネオジャパン,,,,,,,,,,,,,,,,,,,,,,1
3922,ＰＲ　ＴＩＭＥＳ,,,,,,,,,,,,,,,,,,,,,,1
3923,ラクス,,,,,,,,,,,,,,,,,,,,,,1
3924,ランドコンピュータ,,,,,,,,,,,,,,,,,,,,,,1
3925,ダブルスタンダード,,,,,,,,,,,,,,,,,,,,,,1
3926,オープンドア,,,,,,,,,,,,,,,,,,,,,,1
3927,フーバーブレイン,,,,,,,,,,,,,,,,,,,,,,1
3928,マイネット,,,,,,,,,,,,,,,,,,,,,,1
3929,ソーシャルワイヤー,,,,,,,,,,,,,,,,,,,,,,1
3930,はてな,,,,,,,,,,,,,,,,,,,,,,1
3931,バリューゴルフ,,,,,,,,,,,,,,,,,,,,,,1
3932,アカツキ,,,,,,,,,,,,,,,,,,,,,,1
3933,チエル,,,,,,,,,,,,,,,,,,,,,,1
3934,ベネフィットジャパン,,,,,,,,,,,,,,,,,,,,,,1
3935,エディア,,,,,,,,,,,,,,,,,,,,,,1
3936,グローバルウェイ,,,,,,,,,,,,,,,,,,,,,,1
3937,Ｕｂｉｃｏｍホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3938,ＬＩＮＥ,,,,,,,,,,,,,,,,,,,,,,1
3939,カナミックネットワーク,,,,,,,,,,,,,,,,,,,,,,1
3940,ノムラシステムコーポレーション,,,,,,,,,,,,,,,,,,,,,,1
3941,レンゴー,,,,,,,,,,,,,,,,,,,,,,1
3944,古林紙工,,,,,,,,,,,,,,,,,,,,,,1
3945,スーパーバッグ,,,,,,,,,,,,,,,,,,,,,,1
3946,トーモク,,,,,,,,,,,,,,,,,,,,,,1
3947,ダイナパック,,,,,,,,,,,,,,,,,,,,,,1
3948,光ビジネスフォーム,,,,,,,,,,,,,,,,,,,,,,1
3950,ザ・パック,,,,,,,,,,,,,,,,,,,,,,1
3951,朝日印刷,,,,,,,,,,,,,,,,,,,,,,1
3953,大村紙業,,,,,,,,,,,,,,,,,,,,,,1
3954,昭和パックス,,,,,,,,,,,,,,,,,,,,,,1
3955,イムラ封筒,,,,,,,,,,,,,,,,,,,,,,1
3956,国際チャート,,,,,,,,,,,,,,,,,,,,,,1
3960,バリューデザイン,,,,,,,,,,,,,,,,,,,,,,1
3961,シルバーエッグ・テクノロジー,,,,,,,,,,,,,,,,,,,,,,1
3962,チェンジ,,,,,,,,,,,,,,,,,,,,,,1
3963,シンクロ・フード,,,,,,,,,,,,,,,,,,,,,,1
3964,オークネット,,,,,,,,,,,,,,,,,,,,,,1
3965,キャピタル・アセット・プランニング,,,,,,,,,,,,,,,,,,,,,,1
3966,ユーザベース,,,,,,,,,,,,,,,,,,,,,,1
3967,エルテス,,,,,,,,,,,,,,,,,,,,,,1
3968,セグエグループ,,,,,,,,,,,,,,,,,,,,,,1
3969,エイトレッド,,,,,,,,,,,,,,,,,,,,,,1
3970,イノベーション,,,,,,,,,,,,,,,,,,,,,,1
3974,ティビィシィ・スキヤツト,,,,,,,,,,,,,,,,,,,,,,1
3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ,,,,,,,,,,,,,,,,,,,,,,1
3976,シャノン,,,,,,,,,,,,,,,,,,,,,,1
3978,マクロミル,,,,,,,,,,,,,,,,,,,,,,1
3979,うるる,,,,,,,,,,,,,,,,,,,,,,1
3981,ビーグリー,,,,,,,,,,,,,,,,,,,,,,1
3983,オロ,,,,,,,,,,,,,,,,,,,,,,1
3984,ユーザーローカル,,,,,,,,,,,,,,,,,,,,,,1
3985,テモナ,,,,,,,,,,,,,,,,,,,,,,1
3986,ビーブレイクシステムズ,,,,,,,,,,,,,,,,,,,,,,1
3987,エコモット,,,,,,,,,,,,,,,,,,,,,,1
3988,ＳＹＳホールディングス,,,,,,,,,,,,,,,,,,,,,,1
3989,シェアリングテクノロジー,,,,,,,,,,,,,,,,,,,,,,1
3990,ＵＵＵＭ,,,,,,,,,,,,,,,,,,,,,,1
3991,ウォンテッドリー,,,,,,,,,,,,,,,,,,,,,,1
3992,ニーズウェル,,,,,,,,,,,,,,,,,,,,,,1
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,,,,,,,,,,,,,,,,,,,,,,1
3994,マネーフォワード,,,,,,,,,,,,,,,,,,,,,,1
3995,ＳＫＩＹＡＫＩ,,,,,,,,,,,,,,,,,,,,,,1
3996,サインポスト,,,,,,,,,,,,,,,,,,,,,,1
3997,トレードワークス,,,,,,,,,,,,,,,,,,,,,,1
3998,すららネット,,,,,,,,,,,,,,,,,,,,,,1
3999,ナレッジスイート,,,,,,,,,,,,,,,,,,,,,,1
4004,昭和電工,,,,,,,,,,,,,,,,,,,,,,1
4005,住友化学,,,,,,,,,,,,,,,,,,,,,,1
4008,住友精化,,,,,,,,,,,,,,,,,,,,,,1
4021,日産化学,,,,,,,,,,,,,,,,,,,,,,1
4022,ラサ工業,,,,,,,,,,,,,,,,,,,,,,1
4023,クレハ,,,,,,,,,,,,,,,,,,,,,,1
4025,多木化学,,,,,,,,,,,,,,,,,,,,,,1
4026,神島化学工業,,,,,,,,,,,,,,,,,,,,,,1
4027,テイカ,,,,,,,,,,,,,,,,,,,,,,1
4028,石原産業,,,,,,,,,,,,,,,,,,,,,,1
4031,片倉コープアグリ,,,,,,,,,,,,,,,,,,,,,,1
4033,日東エフシー,,,,,,,,,,,,,,,,,,,,,,1
4041,日本曹達,,,,,,,,,,,,,,,,,,,,,,1
4042,東ソー,,,,,,,,,,,,,,,,,,,,,,1
4043,トクヤマ,,,,,,,,,,,,,,,,,,,,,,1
4044,セントラル硝子,,,,,,,,,,,,,,,,,,,,,,1
4045,東亞合成,,,,,,,,,,,,,,,,,,,,,,1
4046,大阪ソーダ,,,,,,,,,,,,,,,,,,,,,,1
4047,関東電化工業,,,,,,,,,,,,,,,,,,,,,,1
4061,デンカ,,,,,,,,,,,,,,,,,,,,,,1
4062,イビデン,,,,,,,,,,,,,,,,,,,,,,1
4063,信越化学工業,,,,,,,,,,,,,,,,,,,,,,1
4064,日本カーバイド工業,,,,,,,,,,,,,,,,,,,,,,1
4078,堺化学工業,,,,,,,,,,,,,,,,,,,,,,1
4080,田中化学研究所,,,,,,,,,,,,,,,,,,,,,,1
4082,第一稀元素化学工業,,,,,,,,,,,,,,,,,,,,,,1
4088,エア・ウォーター,,,,,,,,,,,,,,,,,,,,,,1
4091,大陽日酸,,,,,,,,,,,,,,,,,,,,,,1
4092,日本化学工業,,,,,,,,,,,,,,,,,,,,,,1
4093,東邦アセチレン,,,,,,,,,,,,,,,,,,,,,,1
4094,日本化学産業,,,,,,,,,,,,,,,,,,,,,,1
4095,日本パーカライジング,,,,,,,,,,,,,,,,,,,,,,1
